GRAVEDAD,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIOS-COREGIMIENTO- VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,HIPOTESIS,CONDICION DE LA VICTIMA,CLASE DE SINIESTRO,LESIONADO,HOMICIDIOS,CLINICA,SITIO,CLASE VEHICULO,MARCA,MATRICULA,TIPO DE SERVICIO,EMPRESA, , 
DAÑOS,02/07/2020 12:00:00 AM,2020,1899-12-31T19:55:00.000,NOCHE,5_VIERNES,SANTA TERESITA,CALLE 42 CARRERA 39 -40,URBANA,TECNICO,353.896,-7.631.039,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,KIA,POPAYAN,PARTICULAR,NO APLICA,,
DAÑOS,02/07/2020 12:00:00 AM,2020,1899-12-31T19:55:00.000,NOCHE,5_VIERNES,SANTA TERESITA,CALLE 42 CARRERA 39 -40,URBANA,TECNICO,353.896,-7.631.039,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA,,
HERIDOS,02/10/2020 12:00:00 AM,2020,1899-12-31T06:10:00.000,MAÑANA,1_LUNES,LIBERTADORES,CALLE 28 CARRERA 18,URBANA,TECNICO,3.5243,-7.629.072,DESOBEDECER SEÑAL,MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,MOTO,HONDA,MIRANDA,PARTICULAR,NO APLICA,,
HERIDOS,02/10/2020 12:00:00 AM,2020,1899-12-31T06:10:00.000,MAÑANA,1_LUNES,LIBERTADORES,CALLE 28 CARRERA 18,URBANA,TECNICO,3.5243,-7.629.072,DESOBEDECER SEÑAL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,CALI,PARTICULAR,NO APLICA,,
HERIDOS,02/10/2020 12:00:00 AM,2020,1899-12-31T10:10:00.000,MAÑANA,1_LUNES,INDUSTRIAL,CARRERA 35 CALLE 46-47,URBANA,TECNICO,354.185,-7.630.731,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,02/10/2020 12:00:00 AM,2020,1899-12-31T10:10:00.000,MAÑANA,1_LUNES,INDUSTRIAL,CARRERA 35 CALLE 46-47,URBANA,TECNICO,354.185,-7.630.731,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,02/10/2020 12:00:00 AM,2020,1899-12-31T10:10:00.000,MAÑANA,1_LUNES,INDUSTRIAL,CARRERA 35 CALLE 46-47,URBANA,TECNICO,354.185,-7.630.731,NO MANTENER DISTANCIA DE SEGURIDAD,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
DAÑOS,02/10/2020 12:00:00 AM,2020,1899-12-31T08:15:00.000,MAÑANA,1_LUNES,TREBOL,CARRERA 22 CALLE 27,URBANA,TECNICO,352.378,-7.629.424,DESOBEDECER SEÑAL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,02/10/2020 12:00:00 AM,2020,1899-12-31T08:15:00.000,MAÑANA,1_LUNES,TREBOL,CARRERA 22 CALLE 27,URBANA,TECNICO,352.378,-7.629.424,DESOBEDECER SEÑAL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,TOYOTA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,02/10/2020 12:00:00 AM,2020,1899-12-31T10:30:00.000,MAÑANA,1_LUNES,COLOMBINA,CALLE 30 CARRERA 17,URBANA,TECNICO,352.578,-7.628.961,GIRAR SIN INDICACION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMION,CHEVROLET,GUACARI,PUBLICO,NO APLICA,,
DAÑOS,02/10/2020 12:00:00 AM,2020,1899-12-31T10:30:00.000,MAÑANA,1_LUNES,COLOMBINA,CALLE 30 CARRERA 17,URBANA,TECNICO,352.578,-7.628.961,GIRAR SIN INDICACION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,CHEVROLET,CALI,PARTICULAR,NO APLICA,,
HERIDOS,02/11/2020 12:00:00 AM,2020,1899-12-31T06:00:00.000,MAÑANA,2_MARTES,ALAMEDA,CARRERA 28 CALLE 71-32,URBANA,TECNICO,355.778,-7.629.116,NO MANTENER DISTANCIA DE SEGURIDAD,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,02/11/2020 12:00:00 AM,2020,1899-12-31T06:00:00.000,MAÑANA,2_MARTES,ALAMEDA,CARRERA 28 CALLE 71-32,URBANA,TECNICO,355.778,-7.629.116,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MICROBUS,NON PLUS,EL CERRITO,PUBLICO,SULTANA,,
HERIDOS,02/11/2020 12:00:00 AM,2020,1899-12-31T09:40:00.000,MAÑANA,2_MARTES,SANCAYETANO,CALLE 41 CARRERA 25,URBANA,TECNICO,353.672,-7.629.463,DESOBEDECER SEÑAL,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,HONDA,BUGA,PARTICULAR,NO APLICA,,
HERIDOS,02/11/2020 12:00:00 AM,2020,1899-12-31T09:40:00.000,MAÑANA,2_MARTES,SANCAYETANO,CALLE 41 CARRERA 25,URBANA,TECNICO,353.672,-7.629.463,DESOBEDECER SEÑAL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,VOLKWAGEN,BOGOTA,PARTICULAR,NO APLICA,,
HERIDOS,02/07/2020 12:00:00 AM,2020,1899-12-31T10:45:00.000,MAÑANA,5_VIERNES,RECREO,CALLE 22 CARRERA 30,URBANA,TECNICO,352.049,-7.630.188,DESOBEDECER SEÑAL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,YAMAHA,EL CERRITO,PARTICULAR,NO APLICA,,
HERIDOS,02/07/2020 12:00:00 AM,2020,1899-12-31T10:45:00.000,MAÑANA,5_VIERNES,RECREO,CALLE 22 CARRERA 30,URBANA,TECNICO,352.049,-7.630.188,DESOBEDECER SEÑAL,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,KIMCO,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,02/07/2020 12:00:00 AM,2020,1899-12-31T10:45:00.000,MAÑANA,5_VIERNES,RECREO,CALLE 22 CARRERA 30,URBANA,TECNICO,352.049,-7.630.188,DESOBEDECER SEÑAL,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,02/09/2020 12:00:00 AM,2020,1899-12-31T23:10:00.000,NOCHE,7_DOMINGO,NUEVO,CALLE 22 CARRERA 32,URBANA,TECNICO,352.073,-7.630.351,DESOBEDECER SEÑAL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,02/09/2020 12:00:00 AM,2020,1899-12-31T23:10:00.000,NOCHE,7_DOMINGO,NUEVO,CALLE 22 CARRERA 32,URBANA,TECNICO,352.073,-7.630.351,DESOBEDECER SEÑAL,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,HERO,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,02/11/2020 12:00:00 AM,2020,1899-12-31T12:30:00.000,TARDE,1_LUNES,SAN CAYETANO,CARRERA 24 CALLE 41,URBANA,TECNICO,353.666,-7.629.411,DESOBEDECER SEÑAL,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,02/11/2020 12:00:00 AM,2020,1899-12-31T12:30:00.000,TARDE,1_LUNES,SAN CAYETANO,CARRERA 24 CALLE 41,URBANA,TECNICO,353.666,-7.629.411,DESOBEDECER SEÑAL,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,YAMAHA,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,02/11/2020 12:00:00 AM,2020,1899-12-31T13:00:00.000,TARDE,1_LUNES,EMILIA,CALLE 36 CARRERA 36,URBANA,TECNICO,353.392,-763.066,DESOBEDECER SEÑAL,MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,MOTO,SUZUKI,TULUA,PARTICULAR,NO APLICA,,
HERIDOS,02/11/2020 12:00:00 AM,2020,1899-12-31T13:00:00.000,TARDE,1_LUNES,EMILIA,CALLE 36 CARRERA 36,URBANA,TECNICO,353.392,-763.066,DESOBEDECER SEÑAL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMION,FORD,RIONEGRO,PUBLICO,NO APLICA,,
DAÑOS,02/11/2020 12:00:00 AM,2020,1899-12-31T14:00:00.000,TARDE,1_LUNES,EL BOSQUE,CARRERA 9 CALLE 32C-08,URBANA,TECNICO,352.823,-7.628.312,INVADIR CARRIL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,CHERY,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,02/11/2020 12:00:00 AM,2020,1899-12-31T14:00:00.000,TARDE,1_LUNES,EL BOSQUE,CARRERA 9 CALLE 32C-08,URBANA,TECNICO,352.823,-7.628.312,INVADIR CARRIL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,EL CERRITO,PARTICULAR,NO APLICA,,
DAÑOS,02/11/2020 12:00:00 AM,2020,1899-12-31T17:15:00.000,TARDE,1_LUNES,SANTA BARBARA,CALLE 31 CARRERA 40-65,URBANA,TECNICO,352.964,-7.631.035,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MICROBUS,NON PLUS,PALMIRA,PUBLICO,MONTEBELLO,,
DAÑOS,02/11/2020 12:00:00 AM,2020,1899-12-31T17:15:00.000,TARDE,1_LUNES,SANTA BARBARA,CALLE 31 CARRERA 40-65,URBANA,TECNICO,352.964,-7.631.035,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,HYUNDAI,CALI,PARTICULAR,NO APLICA,,
HERIDOS,02/11/2020 12:00:00 AM,2020,1899-12-31T16:20:00.000,TARDE,2_MARTES,OBRERO,CALLE 35 CARRERA 24,URBANA,TECNICO,353.152,-7.629.496,DESOBEDECER SEÑAL,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,HONDA,GINEBRA,PARTICULAR,NO APLICA,,
HERIDOS,02/11/2020 12:00:00 AM,2020,1899-12-31T18:00:00.000,NOCHE,2_MARTES,URIBE,CALLE 34 CARRERA 23,URBANA,TECNICO,353.057,-7.629.416,DESOBEDECER SEÑAL,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,AUTECO,YUMBO,PARTICULAR,NO APLICA,,
HERIDOS,02/11/2020 12:00:00 AM,2020,1899-12-31T18:00:00.000,NOCHE,2_MARTES,URIBE,CALLE 34 CARRERA 23,URBANA,TECNICO,353.057,-7.629.416,DESOBEDECER SEÑAL,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,AKT,CALI,PARTICULAR,NO APLICA,,
HERIDOS,02/11/2020 12:00:00 AM,2020,1899-12-31T18:00:00.000,NOCHE,2_MARTES,URIBE,CALLE 34 CARRERA 23,URBANA,TECNICO,353.057,-7.629.416,DESOBEDECER SEÑAL,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,02/11/2020 12:00:00 AM,2020,1899-12-31T18:00:00.000,NOCHE,2_MARTES,URIBE,CALLE 34 CARRERA 23,URBANA,TECNICO,353.057,-7.629.416,DESOBEDECER SEÑAL,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,02/12/2020 12:00:00 AM,2020,1899-12-31T09:50:00.000,MAÑANA,2_MARTES,NUEVO,CALLE 22 CARRERA 30-23,URBANA,TECNICO,352.054,-7.630.227,CAMBIA CON O SIN INDICACION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,02/12/2020 12:00:00 AM,2020,1899-12-31T09:50:00.000,MAÑANA,2_MARTES,NUEVO,CALLE 22 CARRERA 30-23,URBANA,TECNICO,352.054,-7.630.227,CAMBIA CON O SIN INDICACION,CICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,BICICLETA,GIAN,NO APLICA,PARTICULAR,NO APLICA,,
DAÑOS,02/12/2020 12:00:00 AM,2020,1899-12-31T12:30:00.000,TARDE,2_MARTES,SANTA ISABEL,CALLE 42  CARRERAS  44-45,URBANA,TECNICO,353.889,-7.631.393,ADELANTAR POR LA DERECHA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,RENAULT,CALI,PARTICULAR,NO APLICA,,
DAÑOS,02/12/2020 12:00:00 AM,2020,1899-12-31T12:30:00.000,TARDE,2_MARTES,SANTA ISABEL,CALLE 42 CARRERAS  44-45,URBANA,TECNICO,353.889,-7.631.393,ADELANTAR POR LA DERECHA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,SABANETA,PARTICULAR,NO APLICA,,
DAÑOS,02/12/2020 12:00:00 AM,2020,1899-12-31T23:35:00.000,NOCHE,3_MIERCOLES,CENTRO,CALLE 28 CARRERA 32,URBANA,TECNICO,352.582,-7.630.267,SEMAFORO EN ROJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,KIA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,02/12/2020 12:00:00 AM,2020,1899-12-31T23:35:00.000,NOCHE,3_MIERCOLES,CENTRO,CALLE 28 CARRERA 32,URBANA,TECNICO,352.582,-7.630.267,SEMAFORO EN ROJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,NISSAN,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,02/13/2020 12:00:00 AM,2020,1899-12-31T12:05:00.000,TARDE,4_JUEVES,NUEVO,CARRERA 31 CALLE 27,URBANA,TECNICO,352.484,-7.630.209,DESOBEDECER SEÑAL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,,
DAÑOS,02/13/2020 12:00:00 AM,2020,1899-12-31T12:05:00.000,TARDE,4_JUEVES,NUEVO,CARRERA 31 CALLE 27,URBANA,TECNICO,352.484,-7.630.209,DESOBEDECER SEÑAL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,,
HERIDOS,02/12/2020 12:00:00 AM,2020,1899-12-31T16:40:00.000,TARDE,3_MIERCOLES,CENTRO,CALLE 28 CARRERA 33,URBANA,TECNICO,352.592,-7.630.347,ARRANCAR SIN PRECAUCION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,TVS,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,02/12/2020 12:00:00 AM,2020,1899-12-31T16:40:00.000,TARDE,3_MIERCOLES,CENTRO,CALLE 28 CARRERA 33,URBANA,TECNICO,352.592,-7.630.347,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,KIA,BOGOTA,PARTICULAR,NO APLICA,,
HERIDOS,02/12/2020 12:00:00 AM,2020,1899-12-31T16:40:00.000,TARDE,3_MIERCOLES,CENTRO,CALLE 28 CARRERA 33,URBANA,TECNICO,352.592,-7.630.347,ARRANCAR SIN PRECAUCION,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,02/02/2020 12:00:00 AM,2020,1899-12-31T04:30:00.000,MADRUGADA,7_DOMINGO,SEMBRADOR,CARRERA 21 CALLE 17-31,URBANA,TECNICO,351.596,-762.934,INVADIR CARRIL,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,YAMAHA,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,02/02/2020 12:00:00 AM,2020,1899-12-31T04:30:00.000,MADRUGADA,7_DOMINGO,SEMBRADOR,CARRERA 21 CALLE 17-31,URBANA,TECNICO,351.596,-762.934,INVADIR CARRIL,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,KIMCO,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,02/02/2020 12:00:00 AM,2020,1899-12-31T04:30:00.000,MADRUGADA,7_DOMINGO,SEMBRADOR,CARRERA 21 CALLE 17-31,URBANA,TECNICO,351.596,-762.934,INVADIR CARRIL,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,02/09/2020 12:00:00 AM,2020,1899-12-31T16:05:00.000,TARDE,7_DOMINGO,URIBE,CARRERA 23 CALLE 32,URBANA,TECNICO,352.829,-7.629.449,DESOBEDECER SEÑAL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PUBLICO,UNITAX,,
HERIDOS,02/09/2020 12:00:00 AM,2020,1899-12-31T16:05:00.000,TARDE,7_DOMINGO,URIBE,CARRERA 23 CALLE 32,URBANA,TECNICO,352.829,-7.629.449,DESOBEDECER SEÑAL,MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,MOTO,KIMCO,PUERTO TEJADA,PARTICULAR,NO APLICA,,
DAÑOS,02/09/2020 12:00:00 AM,2020,1899-12-31T19:50:00.000,NOCHE,7_DOMINGO,VERSALLE S,CALLE 42 CARRERA 30A-40,URBANA,TECNICO,353.824,-7.629.955,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,BUS,INTERNATIONAL,CALI,PUBLICO,TRANS SOTRANCE,,
DAÑOS,02/09/2020 12:00:00 AM,2020,1899-12-31T19:50:00.000,NOCHE,7_DOMINGO,VERSALLE S,CALLE 42 CARRERA 30A-40,URBANA,TECNICO,353.824,-7.629.955,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,02/08/2020 12:00:00 AM,2020,1899-12-31T16:00:00.000,TARDE,6_SABADO,SESQUI,CARRERA 33A CALLE 10,URBANA,TECNICO,350.924,-7.630.779,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,02/08/2020 12:00:00 AM,2020,1899-12-31T16:00:00.000,TARDE,6_SABADO,SESQUI,CARRERA 33A CALLE 10,URBANA,TECNICO,350.924,-7.630.779,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,02/14/2020 12:00:00 AM,2020,1899-12-31T10:20:00.000,MAÑANA,5_VIERNES,VERSALLE S,CARRERA 27 CALLE 43,URBANA,TECNICO,353.861,-7.629.607,NO RESPETAR PELACION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,NISSAN,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,02/14/2020 12:00:00 AM,2020,1899-12-31T10:20:00.000,MAÑANA,5_VIERNES,VERSALLE S,CARRERA 27 CALLE 43,URBANA,TECNICO,353.861,-7.629.607,NO RESPETAR PELACION,CICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,BICICLETA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,,
HERIDOS,02/14/2020 12:00:00 AM,2020,1899-12-31T11:15:00.000,MAÑANA,5_VIERNES,OBRERO,CALLE 35 CARRERA 24-43,URBANA,TECNICO,353.158,-7.629.517,PERDIDA DE CONTROL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,NISSAN,CALI,PARTICULAR,NO APLICA,,
HERIDOS,02/14/2020 12:00:00 AM,2020,1899-12-31T11:15:00.000,MAÑANA,5_VIERNES,OBRERO,CALLE 35 CARRERA 24-43,URBANA,TECNICO,353.158,-7.629.517,PERDIDA DE CONTROL,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,HYUNDAI,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,02/14/2020 12:00:00 AM,2020,1899-12-31T11:15:00.000,MAÑANA,5_VIERNES,OBRERO,CALLE 35 CARRERA 24-43,URBANA,TECNICO,353.158,-7.629.517,PERDIDA DE CONTROL,ACOMPAÑANTE CONDUCTOR,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,02/14/2020 12:00:00 AM,2020,1899-12-31T12:10:00.000,TARDE,5_VIERNES,SAN PEDRO,CALLE 37 CARRERA 14-67,URBANA,TECNICO,353.319,-7.628.705,ABRIRI PUERTA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,BAJAJ,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,02/14/2020 12:00:00 AM,2020,1899-12-31T12:10:00.000,TARDE,5_VIERNES,SAN PEDRO,CALLE 37 CARRERA 14-67,URBANA,TECNICO,353.319,-7.628.705,ABRIRI PUERTA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,CALI,PARTICULAR,NO APLICA,,
HERIDOS,02/14/2020 12:00:00 AM,2020,1899-12-31T12:10:00.000,TARDE,5_VIERNES,SAN PEDRO,CALLE 37 CARRERA 14-67,URBANA,TECNICO,353.319,-7.628.705,ABRIRI PUERTA,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,02/10/2020 12:00:00 AM,2020,1899-12-31T16:00:00.000,TARDE,1_LUNES,INDUSTRIAL,CALLE 42 CALLE 34B,URBANA,TECNICO,3.5388,-763.047,ADELANTAR POR LA DERECHA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,TRACTO CAMION,KENWORTH,BELLO,PUBLICO,NO APLICA,,
HERIDOS,02/10/2020 12:00:00 AM,2020,1899-12-31T16:00:00.000,TARDE,1_LUNES,INDUSTRIAL,CALLE 42 CALLE 34B,URBANA,TECNICO,3.5388,-763.047,ADELANTAR POR LA DERECHA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,02/10/2020 12:00:00 AM,2020,1899-12-31T16:00:00.000,TARDE,1_LUNES,INDUSTRIAL,CALLE 42 CALLE 34B,URBANA,TECNICO,3.5388,-763.047,ADELANTAR POR LA DERECHA,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,02/13/2020 12:00:00 AM,2020,1899-12-31T16:30:00.000,TARDE,4_JUEVES,ALAMEDA,CARRERA 28 CALLE 71-65,URBANA,TECNICO,355.789,-7.629.115,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,SUZUKI,CALI,PARTICULAR,NO APLICA,,
HERIDOS,02/13/2020 12:00:00 AM,2020,1899-12-31T16:30:00.000,TARDE,4_JUEVES,ALAMEDA,CARRERA 28 CALLE 71-65,URBANA,TECNICO,355.789,-7.629.115,NO MANTENER DISTANCIA DE SEGURIDAD,CONDUCTOR,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,AUTOMOVIL,RENAULT,CALI,PARTICULAR,NO APLICA,,
HERIDOS,02/13/2020 12:00:00 AM,2020,1899-12-31T16:30:00.000,TARDE,4_JUEVES,ALAMEDA,CARRERA 28 CALLE 71-65,URBANA,TECNICO,355.789,-7.629.115,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,CHEVROLET,CALI,PARTICULAR,NO APLICA,,
HERIDOS,02/12/2020 12:00:00 AM,2020,1899-12-31T17:50:00.000,TARDE,3_MIERCOLES,FRAY LUIS,CALLE 42 CARRERA 46,URBANA,TECNICO,353.876,-7.631.543,CRUZAR SIN OBSERVAR,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,,
HERIDOS,02/12/2020 12:00:00 AM,2020,1899-12-31T17:50:00.000,TARDE,3_MIERCOLES,FRAY LUIS,CALLE 42 CARRERA 46,URBANA,TECNICO,353.876,-7.631.543,CRUZAR SIN OBSERVAR,CICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,BICICLETA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,,
DAÑOS,02/14/2020 12:00:00 AM,2020,1899-12-31T14:10:00.000,TARDE,5_VIERNES,CENTRO,CARRERA 28 CALLE 32-26,URBANA,TECNICO,352.903,-7.629.851,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA,,
